purpose,origin_id,destination_id,origin_lon,origin_lat,destination_lon,destination_lat,origin_pop,destination_jobs,destination_category,destination_name,distance_m,trips
home_to_work,O_00020,D_00113,118.59926062,24.89347152,118.65411906,24.87995061,5025.00,12051.56,education,泉州幼儿师范高等专科学校,5737.85,110.5046
home_to_work,O_00020,D_00674,118.59926062,24.89347152,118.59354838,24.91596427,5025.00,4099.66,healthcare,泉州市第一医院,2552.37,108.7003
home_to_work,O_00021,D_00204,118.59808180,24.89386490,118.62414069,24.88434542,4816.00,20180.72,education,黎明职业大学,2834.05,473.3318
home_to_work,O_00021,D_00108,118.59808180,24.89386490,118.66633520,24.87291497,4816.00,49778.48,education,泉州师范学院,7271.26,266.0233
home_to_work,O_00021,D_00321,118.59808180,24.89386490,118.57454498,24.91593636,4816.00,12593.06,commercial_office,源和1916创意产业园,3405.90,244.1055
home_to_work,O_00021,D_00149,118.59808180,24.89386490,118.63935618,24.93989925,4816.00,36219.49,education,华侨大学,6577.09,243.9562
home_to_work,O_00021,D_00301,118.59808180,24.89386490,118.57828777,24.94580309,4816.00,27053.76,education,,6079.08,215.1249
home_to_work,O_00021,D_00662,118.59808180,24.89386490,118.67346315,24.87382905,4816.00,41918.35,commercial_office,,7928.05,179.9705
home_to_work,O_00021,D_00962,118.59808180,24.89386490,118.62939622,24.85424563,4816.00,17148.53,healthcare,,5402.02,170.8851
home_to_work,O_00021,D_00300,118.59808180,24.89386490,118.59383305,24.94227651,4816.00,15831.81,healthcare,910医院,5368.58,159.5324
home_to_work,O_00021,D_00674,118.59808180,24.89386490,118.59354838,24.91596427,4816.00,4099.66,healthcare,泉州市第一医院,2485.38,108.0072
home_to_work,O_00021,D_00272,118.59808180,24.89386490,118.58039623,24.92136955,4816.00,5705.79,commercial_office,开元盛世广场,3525.95,106.2631
home_to_work,O_00022,D_00204,118.59827167,24.89443769,118.62414069,24.88434542,4798.00,20180.72,education,黎明职业大学,2840.52,467.3126
home_to_work,O_00022,D_00108,118.59827167,24.89443769,118.66633520,24.87291497,4798.00,49778.48,education,泉州师范学院,7273.53,263.0075
home_to_work,O_00022,D_00149,118.59827167,24.89443769,118.63935618,24.93989925,4798.00,36219.49,education,华侨大学,6516.00,246.3391
home_to_work,O_00022,D_00321,118.59827167,24.89443769,118.57454498,24.91593636,4798.00,12593.06,commercial_office,源和1916创意产业园,3374.41,244.0695
home_to_work,O_00022,D_00301,118.59827167,24.89443769,118.57828777,24.94580309,4798.00,27053.76,education,,6025.71,216.6680
home_to_work,O_00022,D_00662,118.59827167,24.89443769,118.67346315,24.87382905,4798.00,41918.35,commercial_office,,7927.59,178.0928
home_to_work,O_00022,D_00962,118.59827167,24.89443769,118.62939622,24.85424563,4798.00,17148.53,healthcare,,5442.38,166.8168
home_to_work,O_00022,D_00300,118.59827167,24.89443769,118.59383305,24.94227651,4798.00,15831.81,healthcare,910医院,5307.06,161.1141
home_to_work,O_00022,D_00674,118.59827167,24.89443769,118.59354838,24.91596427,4798.00,4099.66,healthcare,泉州市第一医院,2426.87,108.9685
home_to_work,O_00022,D_00272,118.59827167,24.89443769,118.58039623,24.92136955,4798.00,5705.79,commercial_office,开元盛世广场,3481.40,106.7111
home_to_work,O_00023,D_00204,118.59760949,24.89441035,118.62414069,24.88434542,4790.00,20180.72,education,黎明职业大学,2900.97,460.9545
home_to_work,O_00023,D_00108,118.59760949,24.89441035,118.66633520,24.87291497,4790.00,49778.48,education,泉州师范学院,7335.78,259.2741
home_to_work,O_00023,D_00321,118.59760949,24.89441035,118.57454498,24.91593636,4790.00,12593.06,commercial_office,源和1916创意产业园,3329.44,249.3596
home_to_work,O_00023,D_00149,118.59760949,24.89441035,118.63935618,24.93989925,4790.00,36219.49,education,华侨大学,6561.07,244.2363
home_to_work,O_00023,D_00301,118.59760949,24.89441035,118.57828777,24.94580309,4790.00,27053.76,education,,6006.51,219.4702
home_to_work,O_00023,D_00662,118.59760949,24.89441035,118.67346315,24.87382905,4790.00,41918.35,commercial_office,,7990.80,175.5082
home_to_work,O_00023,D_00962,118.59760949,24.89441035,118.62939622,24.85424563,4790.00,17148.53,healthcare,,5478.83,165.8691
home_to_work,O_00023,D_00300,118.59760949,24.89441035,118.59383305,24.94227651,4790.00,15831.81,healthcare,910医院,5304.84,162.2766
home_to_work,O_00023,D_00674,118.59760949,24.89441035,118.59354838,24.91596427,4790.00,4099.66,healthcare,泉州市第一医院,2417.60,110.0132
home_to_work,O_00023,D_00272,118.59760949,24.89441035,118.58039623,24.92136955,4790.00,5705.79,commercial_office,开元盛世广场,3449.82,108.5382
home_to_work,O_00024,D_00204,118.60091938,24.89256650,118.62414069,24.88434542,4910.00,20180.72,education,黎明职业大学,2514.86,516.0138
home_to_work,O_00024,D_00108,118.60091938,24.89256650,118.66633520,24.87291497,4910.00,49778.48,education,泉州师范学院,6954.09,289.8157
home_to_work,O_00024,D_00149,118.60091938,24.89256650,118.63935618,24.93989925,4910.00,36219.49,education,华侨大学,6514.14,244.1806
home_to_work,O_00024,D_00321,118.60091938,24.89256650,118.57454498,24.91593636,4910.00,12593.06,commercial_office,源和1916创意产业园,3710.12,216.1846
home_to_work,O_00024,D_00662,118.60091938,24.89256650,118.67346315,24.87382905,4910.00,41918.35,commercial_office,,7613.07,195.9240
home_to_work,O_00024,D_00301,118.60091938,24.89256650,118.57828777,24.94580309,4910.00,27053.76,education,,6312.76,195.0520
home_to_work,O_00024,D_00962,118.60091938,24.89256650,118.62939622,24.85424563,4910.00,17148.53,healthcare,,5120.05,183.9974
home_to_work,O_00024,D_00300,118.60091938,24.89256650,118.59383305,24.94227651,4910.00,15831.81,healthcare,910医院,5541.32,147.6148
home_to_work,O_00024,D_00113,118.60091938,24.89256650,118.65411906,24.87995061,4910.00,12051.56,education,泉州幼儿师范高等专科学校,5550.34,112.0308
home_to_work,O_00024,D_00202,118.60091938,24.89256650,118.61982626,24.88701071,4910.00,3586.93,education,北京师范大学泉州附属中学,2005.57,108.6862
home_to_work,O_00025,D_00321,118.57417200,24.90519100,118.57454498,24.91593636,4868.00,12593.06,commercial_office,源和1916创意产业园,1188.39,533.7571
home_to_work,O_00025,D_00301,118.57417200,24.90519100,118.57828777,24.94580309,4868.00,27053.76,education,,4508.45,379.1511
home_to_work,O_00025,D_00300,118.57417200,24.90519100,118.59383305,24.94227651,4868.00,15831.81,healthcare,910医院,4554.66,218.4869
home_to_work,O_00025,D_00204,118.57417200,24.90519100,118.62414069,24.88434542,4868.00,20180.72,education,黎明职业大学,5546.92,200.0722
home_to_work,O_00025,D_00272,118.57417200,24.90519100,118.58039623,24.92136955,4868.00,5705.79,commercial_office,开元盛世广场,1895.57,191.0527
home_to_work,O_00025,D_00149,118.57417200,24.90519100,118.63935618,24.93989925,4868.00,36219.49,education,华侨大学,7617.35,180.0810
home_to_work,O_00025,D_00262,118.57417200,24.90519100,118.56177663,24.88484763,4868.00,5779.40,commercial_office,新加坡城,2573.62,154.3702
home_to_work,O_00025,D_00674,118.57417200,24.90519100,118.59354838,24.91596427,4868.00,4099.66,healthcare,泉州市第一医院,2290.27,120.3503
home_to_work,O_00025,D_00108,118.57417200,24.90519100,118.66633520,24.87291497,4868.00,49778.48,education,泉州师范学院,9967.17,113.0823
home_to_work,O_00025,D_00838,118.57417200,24.90519100,118.57333476,24.88451033,4868.00,3410.10,education,泉州第五中学桥南校区,2287.60,100.1964
home_to_work,O_00026,D_00321,118.57720171,24.91181550,118.57454498,24.91593636,4957.00,12593.06,commercial_office,源和1916创意产业园,528.62,571.0180
home_to_work,O_00026,D_00301,118.57720171,24.91181550,118.57828777,24.94580309,4957.00,27053.76,education,,3758.59,417.9852
home_to_work,O_00026,D_00300,118.57720171,24.91181550,118.59383305,24.94227651,4957.00,15831.81,healthcare,910医院,3762.52,244.2835
home_to_work,O_00026,D_00272,118.57720171,24.91181550,118.58039623,24.92136955,4957.00,5705.79,commercial_office,开元盛世广场,1104.25,213.5520
home_to_work,O_00026,D_00149,118.57720171,24.91181550,118.63935618,24.93989925,4957.00,36219.49,education,华侨大学,7000.51,189.9148
home_to_work,O_00026,D_00204,118.57720171,24.91181550,118.62414069,24.88434542,4957.00,20180.72,education,黎明职业大学,5628.89,167.1536
home_to_work,O_00026,D_00674,118.57720171,24.91181550,118.59354838,24.91596427,4957.00,4099.66,healthcare,泉州市第一医院,1712.91,125.2633
home_to_work,O_00026,D_00273,118.57720171,24.91181550,118.58003241,24.91950448,4957.00,2562.40,education,泉州市培元中学,896.70,102.7736
home_to_work,O_00026,D_00262,118.57720171,24.91181550,118.56177663,24.88484763,4957.00,5779.40,commercial_office,新加坡城,3363.39,101.8654
home_to_work,O_00026,D_00108,118.57720171,24.91181550,118.66633520,24.87291497,4957.00,49778.48,education,泉州师范学院,9975.00,96.8406
home_to_work,O_00027,D_00321,118.57268405,24.91404959,118.57454498,24.91593636,4770.00,12593.06,commercial_office,源和1916创意产业园,280.71,597.9573
home_to_work,O_00027,D_00301,118.57268405,24.91404959,118.57828777,24.94580309,4770.00,27053.76,education,,3555.32,431.2385
home_to_work,O_00027,D_00300,118.57268405,24.91404959,118.59383305,24.94227651,4770.00,15831.81,healthcare,910医院,3780.71,234.0950
home_to_work,O_00027,D_00272,118.57268405,24.91404959,118.58039623,24.92136955,4770.00,5705.79,commercial_office,开元盛世广场,1122.92,204.6126
home_to_work,O_00027,D_00149,118.57268405,24.91404959,118.63935618,24.93989925,4770.00,36219.49,education,华侨大学,7311.99,165.0436
home_to_work,O_00027,D_00204,118.57268405,24.91404959,118.62414069,24.88434542,4770.00,20180.72,education,黎明职业大学,6146.29,135.6268
home_to_work,O_00027,D_00674,118.57268405,24.91404959,118.59354838,24.91596427,4770.00,4099.66,healthcare,泉州市第一医院,2117.07,105.5472
home_to_work,O_00027,D_00273,118.57268405,24.91404959,118.58003241,24.91950448,4770.00,2562.40,education,泉州市培元中学,956.02,97.1460
home_to_work,O_00027,D_00262,118.57268405,24.91404959,118.56177663,24.88484763,4770.00,5779.40,commercial_office,新加坡城,3410.70,96.6740
home_to_work,O_00027,D_00108,118.57268405,24.91404959,118.66633520,24.87291497,4770.00,49778.48,education,泉州师范学院,10493.03,78.5588
home_to_work,O_00028,D_00321,118.57278359,24.91495150,118.57454498,24.91593636,4795.00,12593.06,commercial_office,源和1916创意产业园,208.51,604.2199
home_to_work,O_00028,D_00301,118.57278359,24.91495150,118.57828777,24.94580309,4795.00,27053.76,education,,3455.30,439.8146
home_to_work,O_00028,D_00300,118.57278359,24.91495150,118.59383305,24.94227651,4795.00,15831.81,healthcare,910医院,3693.06,237.7677
home_to_work,O_00028,D_00272,118.57278359,24.91495150,118.58039623,24.92136955,4795.00,5705.79,commercial_office,开元盛世广场,1045.94,207.0850
home_to_work,O_00028,D_00149,118.57278359,24.91495150,118.63935618,24.93989925,4795.00,36219.49,education,华侨大学,7264.29,165.4157
home_to_work,O_00028,D_00204,118.57278359,24.91495150,118.62414069,24.88434542,4795.00,20180.72,education,黎明职业大学,6191.69,131.7790
home_to_work,O_00028,D_00674,118.57278359,24.91495150,118.59354838,24.91596427,4795.00,4099.66,healthcare,泉州市第一医院,2099.39,104.7317
home_to_work,O_00028,D_00273,118.57278359,24.91495150,118.58003241,24.91950448,4795.00,2562.40,education,泉州市培元中学,888.18,98.0208
home_to_work,O_00028,D_00262,118.57278359,24.91495150,118.56177663,24.88484763,4795.00,5779.40,commercial_office,新加坡城,3508.37,92.3087
home_to_work,O_00028,D_00108,118.57278359,24.91495150,118.66633520,24.87291497,4795.00,49778.48,education,泉州师范学院,10527.57,76.6070
home_to_work,O_00029,D_00321,118.57721083,24.91245205,118.57454498,24.91593636,4736.00,12593.06,commercial_office,源和1916创意产业园,469.88,548.6682
home_to_work,O_00029,D_00301,118.57721083,24.91245205,118.57828777,24.94580309,4736.00,27053.76,education,,3688.23,403.1830
home_to_work,O_00029,D_00300,118.57721083,24.91245205,118.59383305,24.94227651,4736.00,15831.81,healthcare,910医院,3699.27,235.0753
home_to_work,O_00029,D_00272,118.57721083,24.91245205,118.58039623,24.92136955,4736.00,5705.79,commercial_office,开元盛世广场,1036.87,205.7848
home_to_work,O_00029,D_00149,118.57721083,24.91245205,118.63935618,24.93989925,4736.00,36219.49,education,华侨大学,6968.75,180.8474
home_to_work,O_00029,D_00204,118.57721083,24.91245205,118.62414069,24.88434542,4736.00,20180.72,education,黎明职业大学,5666.38,155.5408
home_to_work,O_00029,D_00674,118.57721083,24.91245205,118.59354838,24.91596427,4736.00,4099.66,healthcare,泉州市第一医院,1694.52,118.7520
home_to_work,O_00029,D_00273,118.57721083,24.91245205,118.58003241,24.91950448,4736.00,2562.40,education,泉州市培元中学,829.99,99.0134
home_to_work,O_00029,D_00262,118.57721083,24.91245205,118.56177663,24.88484763,4736.00,5779.40,commercial_office,新加坡城,3426.33,93.9878
home_to_work,O_00029,D_00108,118.57721083,24.91245205,118.66633520,24.87291497,4736.00,49778.48,education,泉州师范学院,10004.68,90.3474
home_to_work,O_00030,D_00321,118.58103092,24.90993666,118.57454498,24.91593636,4853.00,12593.06,commercial_office,源和1916创意产业园,932.01,499.1357
home_to_work,O_00030,D_00301,118.58103092,24.90993666,118.57828777,24.94580309,4853.00,27053.76,education,,3974.33,388.9498
home_to_work,O_00030,D_00300,118.58103092,24.90993666,118.59383305,24.94227651,4853.00,15831.81,healthcare,910医院,3801.29,241.1280
home_to_work,O_00030,D_00149,118.58103092,24.90993666,118.63935618,24.93989925,4853.00,36219.49,education,华侨大学,6755.65,206.0499
home_to_work,O_00030,D_00272,118.58103092,24.90993666,118.58039623,24.92136955,4853.00,5705.79,commercial_office,开元盛世广场,1265.41,202.3663
home_to_work,O_00030,D_00204,118.58103092,24.90993666,118.62414069,24.88434542,4853.00,20180.72,education,黎明职业大学,5191.43,193.3795
home_to_work,O_00030,D_00674,118.58103092,24.90993666,118.59354838,24.91596427,4853.00,4099.66,healthcare,泉州市第一医院,1428.67,137.7010
home_to_work,O_00030,D_00108,118.58103092,24.90993666,118.66633520,24.87291497,4853.00,49778.48,education,泉州师范学院,9536.65,112.0674
home_to_work,O_00030,D_00981,118.58103092,24.90993666,118.58126170,24.91169929,4853.00,2013.93,commercial_office,泉州工艺美术合作社,196.23,102.0112
home_to_work,O_00030,D_00262,118.58103092,24.90993666,118.56177663,24.88484763,4853.00,5779.40,commercial_office,新加坡城,3386.93,101.0613
home_to_work,O_00031,D_00321,118.58328292,24.90833000,118.57454498,24.91593636,4787.00,12593.06,commercial_office,源和1916创意产业园,1218.70,459.4410
home_to_work,O_00031,D_00301,118.58328292,24.90833000,118.57828777,24.94580309,4787.00,27053.76,education,,4172.86,368.6961
home_to_work,O_00031,D_00300,118.58328292,24.90833000,118.59383305,24.94227651,4787.00,15831.81,healthcare,910医院,3900.67,236.2518
home_to_work,O_00031,D_00149,118.58328292,24.90833000,118.63935618,24.93989925,4787.00,36219.49,education,华侨大学,6649.93,216.1670
home_to_work,O_00031,D_00204,118.58328292,24.90833000,118.62414069,24.88434542,4787.00,20180.72,education,黎明职业大学,4904.07,215.5379
home_to_work,O_00031,D_00272,118.58328292,24.90833000,118.58039623,24.92136955,4787.00,5705.79,commercial_office,开元盛世广场,1470.56,191.4054
home_to_work,O_00031,D_00674,118.58328292,24.90833000,118.59354838,24.91596427,4787.00,4099.66,healthcare,泉州市第一医院,1336.54,143.8097
home_to_work,O_00031,D_00108,118.58328292,24.90833000,118.66633520,24.87291497,4787.00,49778.48,education,泉州师范学院,9255.30,124.6589
home_to_work,O_00031,D_00262,118.58328292,24.90833000,118.56177663,24.88484763,4787.00,5779.40,commercial_office,新加坡城,3384.33,102.4412
home_to_work,O_00031,D_00046,118.58328292,24.90833000,118.58690815,24.90855830,4787.00,1975.55,hotel_tourism,华侨大厦,366.89,95.7410
home_to_work,O_00032,D_00108,118.67514663,24.87948637,118.66633520,24.87291497,4814.00,49778.48,education,泉州师范学院,1148.72,714.6845
home_to_work,O_00032,D_00662,118.67514663,24.87948637,118.67346315,24.87382905,4814.00,41918.35,commercial_office,,648.06,711.1385
home_to_work,O_00032,D_00113,118.67514663,24.87948637,118.65411906,24.87995061,4814.00,12051.56,education,泉州幼儿师范高等专科学校,2124.17,124.9985
home_to_work,O_00032,D_00114,118.67514663,24.87948637,118.65362735,24.87613105,4814.00,11347.32,healthcare,福建医科大学附属第二医院东海分院,2204.66,114.5783
home_to_work,O_00032,D_00214,118.67514663,24.87948637,118.67446360,24.88483345,4814.00,5716.57,commercial_office,,595.08,98.7088
home_to_work,O_00032,D_00185,118.67514663,24.87948637,118.67587649,24.87623149,4814.00,5273.13,education,福建省泉州第一中学（东海校区）,367.27,98.2353
home_to_work,O_00032,D_00115,118.67514663,24.87948637,118.68329907,24.88193913,4814.00,4977.88,industry,后渚港,866.79,78.5109
home_to_work,O_00032,D_00056,118.67514663,24.87948637,118.67136043,24.87699717,4814.00,4284.56,commercial_office,泉州市人民政府,471.08,77.1039
home_to_work,O_00032,D_00204,118.67514663,24.87948637,118.62414069,24.88434542,4814.00,20180.72,education,黎明职业大学,5178.86,75.6112
home_to_work,O_00032,D_00213,118.67514663,24.87948637,118.68105336,24.88612145,4814.00,4733.76,industry,后渚港,945.38,72.7301
home_to_work,O_00033,D_00662,118.67611396,24.88002966,118.67346315,24.87382905,4847.00,41918.35,commercial_office,,735.84,713.5072
home_to_work,O_00033,D_00108,118.67611396,24.88002966,118.66633520,24.87291497,4847.00,49778.48,education,泉州师范学院,1262.46,710.8856
home_to_work,O_00033,D_00113,118.67611396,24.88002966,118.65411906,24.87995061,4847.00,12051.56,education,泉州幼儿师范高等专科学校,2221.25,125.0267
home_to_work,O_00033,D_00114,118.67611396,24.88002966,118.65362735,24.87613105,4847.00,11347.32,healthcare,福建医科大学附属第二医院东海分院,2311.45,114.2337
home_to_work,O_00033,D_00214,118.67611396,24.88002966,118.67446360,24.88483345,4847.00,5716.57,commercial_office,,556.55,103.2963
home_to_work,O_00033,D_00185,118.67611396,24.88002966,118.67587649,24.87623149,4847.00,5273.13,education,福建省泉州第一中学（东海校区）,420.53,99.7030
home_to_work,O_00033,D_00115,118.67611396,24.88002966,118.68329907,24.88193913,4847.00,4977.88,industry,后渚港,755.68,84.1718
home_to_work,O_00033,D_00213,118.67611396,24.88002966,118.68105336,24.88612145,4847.00,4733.76,industry,后渚港,838.01,77.8771
home_to_work,O_00033,D_00056,118.67611396,24.88002966,118.67136043,24.87699717,4847.00,4284.56,commercial_office,泉州市人民政府,585.51,76.6766
home_to_work,O_00033,D_00204,118.67611396,24.88002966,118.62414069,24.88434542,4847.00,20180.72,education,黎明职业大学,5270.25,75.7720
home_to_work,O_00034,D_00662,118.67701120,24.87977906,118.67346315,24.87382905,4864.00,41918.35,commercial_office,,748.99,721.3915
home_to_work,O_00034,D_00108,118.67701120,24.87977906,118.66633520,24.87291497,4864.00,49778.48,education,泉州师范学院,1318.41,708.5604
home_to_work,O_00034,D_00113,118.67701120,24.87977906,118.65411906,24.87995061,4864.00,12051.56,education,泉州幼儿师范高等专科学校,2311.92,123.1834
home_to_work,O_00034,D_00114,118.67701120,24.87977906,118.65362735,24.87613105,4864.00,11347.32,healthcare,福建医科大学附属第二医院东海分院,2395.72,112.7902
home_to_work,O_00034,D_00214,118.67701120,24.87977906,118.67446360,24.88483345,4864.00,5716.57,commercial_office,,615.10,102.8691
home_to_work,O_00034,D_00185,118.67701120,24.87977906,118.67587649,24.87623149,4864.00,5273.13,education,福建省泉州第一中学（东海校区）,408.55,101.6527
home_to_work,O_00034,D_00115,118.67701120,24.87977906,118.68329907,24.88193913,4864.00,4977.88,industry,后渚港,678.41,87.7060
home_to_work,O_00034,D_00213,118.67701120,24.87977906,118.68105336,24.88612145,4864.00,4733.76,industry,后渚港,811.27,79.7916
home_to_work,O_00034,D_00056,118.67701120,24.87977906,118.67136043,24.87699717,4864.00,4284.56,commercial_office,泉州市人民政府,648.25,76.2529
home_to_work,O_00034,D_00204,118.67701120,24.87977906,118.62414069,24.88434542,4864.00,20180.72,education,黎明职业大学,5363.03,74.6023
home_to_work,O_00035,D_00108,118.67566693,24.87979730,118.66633520,24.87291497,4870.00,49778.48,education,泉州师范学院,1211.17,718.1156
home_to_work,O_00035,D_00662,118.67566693,24.87979730,118.67346315,24.87382905,4870.00,41918.35,commercial_office,,696.26,717.9563
home_to_work,O_00035,D_00113,118.67566693,24.87979730,118.65411906,24.87995061,4870.00,12051.56,education,泉州幼儿师范高等专科学校,2176.15,126.0377
home_to_work,O_00035,D_00114,118.67566693,24.87979730,118.65362735,24.87613105,4870.00,11347.32,healthcare,福建医科大学附属第二医院东海分院,2262.37,115.3105
home_to_work,O_00035,D_00214,118.67566693,24.87979730,118.67446360,24.88483345,4870.00,5716.57,commercial_office,,569.80,102.1259
home_to_work,O_00035,D_00185,118.67566693,24.87979730,118.67587649,24.87623149,4870.00,5273.13,education,福建省泉州第一中学（东海校区）,394.73,99.8649
home_to_work,O_00035,D_00115,118.67566693,24.87979730,118.68329907,24.88193913,4870.00,4977.88,industry,后渚港,806.30,82.1881
home_to_work,O_00035,D_00056,118.67566693,24.87979730,118.67136043,24.87699717,4870.00,4284.56,commercial_office,泉州市人民政府,533.81,77.4670
home_to_work,O_00035,D_00204,118.67566693,24.87979730,118.62414069,24.88434542,4870.00,20180.72,education,黎明职业大学,5227.70,76.3198
home_to_work,O_00035,D_00213,118.67566693,24.87979730,118.68105336,24.88612145,4870.00,4733.76,industry,后渚港,885.77,76.1142
home_to_work,O_00036,D_00662,118.67656855,24.88024390,118.67346315,24.87382905,4845.00,41918.35,commercial_office,,775.36,712.2081
home_to_work,O_00036,D_00108,118.67656855,24.88024390,118.66633520,24.87291497,4845.00,49778.48,education,泉州师范学院,1313.17,706.9494
home_to_work,O_00036,D_00113,118.67656855,24.88024390,118.65411906,24.87995061,4845.00,12051.56,education,泉州幼儿师范高等专科学校,2267.37,124.5245
home_to_work,O_00036,D_00114,118.67656855,24.88024390,118.65362735,24.87613105,4845.00,11347.32,healthcare,福建医科大学附属第二医院东海分院,2361.02,113.6444
home_to_work,O_00036,D_00214,118.67656855,24.88024390,118.67446360,24.88483345,4845.00,5716.57,commercial_office,,550.06,104.7015
home_to_work,O_00036,D_00185,118.67656855,24.88024390,118.67587649,24.87623149,4845.00,5273.13,education,福建省泉州第一中学（东海校区）,449.00,99.8885
home_to_work,O_00036,D_00115,118.67656855,24.88024390,118.68329907,24.88193913,4845.00,4977.88,industry,后渚港,705.06,86.5813
home_to_work,O_00036,D_00213,118.67656855,24.88024390,118.68105336,24.88612145,4845.00,4733.76,industry,后渚港,791.98,79.9837
home_to_work,O_00036,D_00056,118.67656855,24.88024390,118.67136043,24.87699717,4845.00,4284.56,commercial_office,泉州市人民政府,636.75,76.2385
home_to_work,O_00036,D_00204,118.67656855,24.88024390,118.62414069,24.88434542,4845.00,20180.72,education,黎明职业大学,5313.89,75.5300
home_to_work,O_00037,D_00662,118.67655606,24.87972407,118.67346315,24.87382905,4770.00,41918.35,commercial_office,,722.63,706.9513
home_to_work,O_00037,D_00108,118.67655606,24.87972407,118.66633520,24.87291497,4770.00,49778.48,education,泉州师范学院,1277.50,697.7532
home_to_work,O_00037,D_00113,118.67655606,24.87972407,118.65411906,24.87995061,4770.00,12051.56,education,泉州幼儿师范高等专科学校,2266.02,121.5067
home_to_work,O_00037,D_00114,118.67655606,24.87972407,118.65362735,24.87613105,4770.00,11347.32,healthcare,福建医科大学附属第二医院东海分院,2349.39,111.2708
home_to_work,O_00037,D_00214,118.67655606,24.87972407,118.67446360,24.88483345,4770.00,5716.57,commercial_office,,603.03,100.3311
home_to_work,O_00037,D_00185,118.67655606,24.87972407,118.67587649,24.87623149,4770.00,5273.13,education,福建省泉州第一中学（东海校区）,392.12,99.2887
home_to_work,O_00037,D_00115,118.67655606,24.87972407,118.68329907,24.88193913,4770.00,4977.88,industry,后渚港,723.64,83.9234
home_to_work,O_00037,D_00213,118.67655606,24.87972407,118.68105336,24.88612145,4770.00,4733.76,industry,后渚港,840.45,76.7602
home_to_work,O_00037,D_00056,118.67655606,24.87972407,118.67136043,24.87699717,4770.00,4284.56,commercial_office,泉州市人民政府,605.13,75.1453
home_to_work,O_00037,D_00204,118.67655606,24.87972407,118.62414069,24.88434542,4770.00,20180.72,education,黎明职业大学,5317.85,73.5691
home_to_work,O_00038,D_00662,118.67711273,24.88035562,118.67346315,24.87382905,4986.00,41918.35,commercial_office,,810.14,733.1234
home_to_work,O_00038,D_00108,118.67711273,24.88035562,118.66633520,24.87291497,4986.00,49778.48,education,泉州师范学院,1364.25,723.7681
home_to_work,O_00038,D_00113,118.67711273,24.88035562,118.65411906,24.87995061,4986.00,12051.56,education,泉州幼儿师范高等专科学校,2322.52,127.3142
home_to_work,O_00038,D_00114,118.67711273,24.88035562,118.65362735,24.87613105,4986.00,11347.32,healthcare,福建医科大学附属第二医院东海分院,2417.32,116.1458
home_to_work,O_00038,D_00214,118.67711273,24.88035562,118.67446360,24.88483345,4986.00,5716.57,commercial_office,,562.65,108.5769
home_to_work,O_00038,D_00185,118.67711273,24.88035562,118.67587649,24.87623149,4986.00,5273.13,education,福建省泉州第一中学（东海校区）,472.67,103.2039
home_to_work,O_00038,D_00115,118.67711273,24.88035562,118.68329907,24.88193913,4986.00,4977.88,industry,后渚港,648.80,91.8701
home_to_work,O_00038,D_00213,118.67711273,24.88035562,118.68105336,24.88612145,4986.00,4733.76,industry,后渚港,751.39,84.4277
home_to_work,O_00038,D_00056,118.67711273,24.88035562,118.67136043,24.87699717,4986.00,4284.56,commercial_office,泉州市人民政府,689.41,78.0111
home_to_work,O_00038,D_00204,118.67711273,24.88035562,118.62414069,24.88434542,4986.00,20180.72,education,黎明职业大学,5367.61,77.2589
home_to_work,O_00039,D_00662,118.67787830,24.88014253,118.67346315,24.87382905,4855.00,41918.35,commercial_office,,828.17,717.6725
home_to_work,O_00039,D_00108,118.67787830,24.88014253,118.66633520,24.87291497,4855.00,49778.48,education,泉州师范学院,1413.25,701.2379
home_to_work,O_00039,D_00113,118.67787830,24.88014253,118.65411906,24.87995061,4855.00,12051.56,education,泉州幼儿师范高等专科学校,2399.50,122.2059
home_to_work,O_00039,D_00114,118.67787830,24.88014253,118.65362735,24.87613105,4855.00,11347.32,healthcare,福建医科大学附属第二医院东海分院,2488.92,111.6857
home_to_work,O_00039,D_00214,118.67787830,24.88014253,118.67446360,24.88483345,4855.00,5716.57,commercial_office,,622.73,104.8091
home_to_work,O_00039,D_00185,118.67787830,24.88014253,118.67587649,24.87623149,4855.00,5273.13,education,福建省泉州第一中学（东海校区）,477.26,101.4825
home_to_work,O_00039,D_00115,118.67787830,24.88014253,118.68329907,24.88193913,4855.00,4977.88,industry,后渚港,582.34,92.5028
home_to_work,O_00039,D_00213,118.67787830,24.88014253,118.68105336,24.88612145,4855.00,4733.76,industry,后渚港,734.58,83.6136
home_to_work,O_00039,D_00056,118.67787830,24.88014253,118.67136043,24.87699717,4855.00,4284.56,commercial_office,泉州市人民政府,744.42,75.4315
home_to_work,O_00039,D_00204,118.67787830,24.88014253,118.62414069,24.88434542,4855.00,20180.72,education,黎明职业大学,5446.63,74.1086
home_to_work,O_00040,D_00662,118.67590993,24.87899368,118.67346315,24.87382905,4899.00,41918.35,commercial_office,,622.08,732.7572
home_to_work,O_00040,D_00108,118.67590993,24.87899368,118.66633520,24.87291497,4899.00,49778.48,education,泉州师范学院,1177.51,723.0876
home_to_work,O_00040,D_00113,118.67590993,24.87899368,118.65411906,24.87995061,4899.00,12051.56,education,泉州幼儿师范高等专科学校,2203.18,124.3690
